time,X_value,Y_value,Z_value
Started:,Apr 22 2020,11:44:50:853, 
0.8984,-0.72630,1.79119,0.85005
0.8998,-0.74441,1.81622,0.86603
0.8998,-0.75080,1.83114,0.87882
0.9012,-0.76944,1.85404,0.89320
0.9031,-0.78542,1.86895,0.89799
0.9045,-0.79714,1.89239,0.90918
0.9067,-0.80140,1.90783,0.91930
0.9091,-0.81472,1.92701,0.91823
0.9180,-0.82217,1.95204,0.92888
0.9196,-0.83070,1.96429,0.93634
0.9208,-0.83283,1.98507,0.93581
0.9208,-0.83709,1.98826,0.93900
0.9231,-0.85200,2.00637,0.93954
0.9243,-0.84667,2.01489,0.93634
0.9268,-0.84774,2.01116,0.93581
0.9292,-0.84401,2.01543,0.93421
0.9382,-0.84348,2.01436,0.92888
0.9397,-0.84188,2.00903,0.92516
0.9397,-0.84028,2.01063,0.92036
0.9410,-0.83549,2.00051,0.91610
0.9423,-0.82750,1.99039,0.91077
0.9441,-0.82111,1.98507,0.90492
0.9481,-0.81791,1.97228,0.89213
0.9491,-0.80513,1.95684,0.88627
0.9578,-0.79394,1.93447,0.86870
0.9592,-0.77690,1.92648,0.86017
0.9592,-0.77051,1.89558,0.85378
0.9606,-0.75719,1.87641,0.83887
0.9619,-0.73376,1.86576,0.83088
0.9646,-0.72044,1.84445,0.81810
0.9663,-0.70073,1.82794,0.81277
0.9692,-0.68582,1.81249,0.81064
0.9777,-0.66984,1.80610,0.80372
0.9792,-0.66132,1.78746,0.80798
0.9792,-0.64960,1.77414,0.81916
0.9807,-0.63841,1.77042,0.81969
0.9821,-0.61924,1.76615,0.83248
0.9837,-0.61232,1.75444,0.83940
0.9860,-0.60060,1.75763,0.85005
0.9891,-0.59527,1.75337,0.86177
0.9991,-0.59101,1.76296,0.87296
0.9991,-0.59101,1.76136,0.88308
0.9991,-0.59261,1.75976,0.89639
1.0005,-0.59314,1.76562,0.90545
1.0017,-0.60433,1.76456,0.92196
1.0036,-0.61285,1.77468,0.93900
1.0060,-0.62883,1.76988,0.95072
1.0088,-0.64268,1.76828,0.95818
1.0173,-0.65493,1.77201,0.97096
1.0189,-0.67144,1.76402,0.98641
1.0189,-0.68262,1.76189,1.00026
1.0215,-0.69913,1.75124,1.01304
1.0228,-0.71884,1.75017,1.02582
1.0241,-0.73535,1.73739,1.03807
1.0260,-0.74973,1.73739,1.04926
1.0285,-0.76305,1.72301,1.06311
1.0372,-0.77477,1.70224,1.07589
1.0385,-0.78968,1.68360,1.08122
1.0413,-0.79448,1.66069,1.09134
1.0413,-0.80087,1.63406,1.09560
1.0425,-0.81418,1.62234,1.09986
1.0437,-0.81791,1.59784,1.10146
1.0458,-0.81578,1.56588,1.09507
1.0484,-0.81898,1.52114,1.08068
1.0572,-0.80619,1.47853,1.06950
1.0587,-0.79288,1.44711,1.03914
1.0587,-0.77903,1.40343,1.01677
1.0600,-0.76571,1.34804,0.98534
1.0625,-0.74388,1.29797,0.95498
1.0637,-0.71405,1.23459,0.91291
1.0663,-0.69807,1.19091,0.87562
1.0684,-0.67410,1.12859,0.84686
1.0770,-0.65013,1.07853,0.81863
1.0784,-0.62829,1.02047,0.78880
1.0784,-0.60539,0.97200,0.76377
1.0823,-0.58728,0.92140,0.73234
1.0826,-0.57130,0.88252,0.71157
1.0840,-0.54361,0.84630,0.68654
1.0862,-0.52656,0.82126,0.66576
1.0885,-0.50952,0.78451,0.64819
1.0971,-0.48235,0.76321,0.62049
1.0989,-0.46797,0.74829,0.60185
1.0989,-0.44986,0.73285,0.58800
1.1014,-0.43122,0.70462,0.57735
1.1014,-0.42536,0.68704,0.56297
1.1033,-0.41737,0.67799,0.55870
1.1059,-0.41258,0.67319,0.56403
1.1083,-0.41577,0.66361,0.56563
1.1169,-0.42430,0.63484,0.58321
1.1184,-0.42962,0.63538,0.60398
1.1184,-0.44400,0.63218,0.61676
1.1197,-0.45945,0.62472,0.63700
1.1212,-0.47596,0.63484,0.65671
1.1229,-0.49088,0.63751,0.68014
1.1255,-0.50845,0.64656,0.70518
1.1293,-0.51378,0.65242,0.73128
1.1412,-0.52923,0.67159,0.74885
1.1431,-0.53775,0.67426,0.77762
1.1431,-0.53775,0.69610,0.79839
1.1432,-0.54414,0.70835,0.82662
1.1433,-0.54307,0.71314,0.84420
1.1448,-0.54307,0.72060,0.86124
1.1463,-0.54520,0.73498,0.87828
1.1481,-0.53082,0.74350,0.89480
1.1567,-0.52709,0.75522,0.91344
1.1583,-0.52550,0.75788,0.91823
1.1583,-0.52017,0.75575,0.92995
1.1599,-0.50472,0.77013,0.93048
1.1612,-0.50685,0.77333,0.93101
1.1627,-0.49833,0.78291,0.92409
1.1693,-0.50153,0.78718,0.91770
1.1708,-0.49567,0.79303,0.90918
1.1793,-0.50419,0.79303,0.90119
1.1812,-0.50952,0.79996,0.88840
1.1812,-0.51644,0.81967,0.87189
1.1815,-0.52283,0.83085,0.84899
1.1826,-0.52709,0.84470,0.84207
1.1854,-0.53881,0.84310,0.82502
1.1869,-0.54254,0.86654,0.81011
1.1882,-0.55586,0.87719,0.79466
1.2006,-0.57929,0.89264,0.77975
1.2022,-0.58355,0.89956,0.76963
1.2022,-0.59314,0.89903,0.75738
1.2042,-0.60433,0.90595,0.74246
1.2042,-0.61764,0.90862,0.73501
1.2042,-0.62403,0.92033,0.72489
1.2065,-0.64161,0.91607,0.71050
1.2080,-0.64907,0.90808,0.70624
1.2166,-0.65120,0.89796,0.69080
1.2182,-0.66345,0.89743,0.68068
1.2183,-0.66451,0.90169,0.67322
1.2203,-0.67037,0.88145,0.67056
1.2213,-0.67889,0.85855,0.66363
1.2226,-0.68422,0.86015,0.65245
1.2284,-0.69221,0.83245,0.65192
1.2299,-0.69913,0.80848,0.64073
1.2387,-0.70340,0.79357,0.63594
1.2400,-0.70499,0.80156,0.64499
1.2400,-0.70659,0.76108,0.63274
1.2426,-0.71405,0.73604,0.63807
1.2426,-0.71511,0.71900,0.62954
1.2440,-0.71458,0.69876,0.62795
1.2454,-0.71937,0.67266,0.62209
1.2474,-0.71405,0.64550,0.62156
1.2607,-0.72257,0.61354,0.62528
1.2627,-0.71991,0.59010,0.61942
1.2627,-0.72310,0.55548,0.61676
1.2647,-0.72577,0.53045,0.61516
1.2647,-0.74121,0.51021,0.62369
1.2647,-0.73482,0.49263,0.63327
1.2675,-0.74228,0.45694,0.64126
1.2687,-0.74228,0.44842,0.64020
1.2768,-0.75293,0.42925,0.64819
1.2784,-0.75400,0.41700,0.65671
1.2784,-0.75613,0.39622,0.65831
1.2801,-0.75613,0.36906,0.66523
1.2828,-0.75613,0.35202,0.67908
1.2841,-0.75240,0.34509,0.68600
1.2905,-0.74814,0.31952,0.69932
1.2921,-0.74814,0.30142,0.69399
1.3007,-0.74228,0.31154,0.70252
1.3007,-0.74228,0.28970,0.71104
1.3024,-0.72949,0.26253,0.71743
1.3024,-0.70712,0.26892,0.73021
1.3024,-0.70180,0.25774,0.73767
1.3039,-0.69168,0.23324,0.73927
1.3053,-0.67836,0.23430,0.74300
1.3080,-0.65812,0.24123,0.73607
1.3167,-0.64694,0.22418,0.74033
1.3239,-0.61977,0.23537,0.74033
1.3239,-0.61072,0.23058,0.73767
1.3257,-0.59740,0.22152,0.73714
1.3257,-0.58302,0.22312,0.72595
1.3257,-0.57929,0.22312,0.71690
1.3273,-0.57343,0.20448,0.70252
1.3291,-0.56385,0.21939,0.69399
1.3380,-0.55639,0.21992,0.69133
1.3395,-0.55799,0.20714,0.68228
1.3395,-0.54947,0.21034,0.67801
1.3416,-0.56012,0.20554,0.66736
1.3428,-0.55373,0.20075,0.65937
1.3439,-0.56012,0.19436,0.65618
1.3457,-0.55532,0.20022,0.64499
1.3478,-0.56012,0.21034,0.63753
1.3613,-0.55639,0.20128,0.62795
1.3634,-0.54467,0.18796,0.61357
1.3634,-0.54893,0.20394,0.61250
1.3634,-0.54627,0.18477,0.60132
1.3634,-0.53029,0.20128,0.59812
1.3648,-0.52283,0.19382,0.59173
1.3666,-0.51857,0.19223,0.59333
1.3679,-0.51112,0.19915,0.58640
1.3767,-0.49940,0.18903,0.58108
1.3780,-0.48661,0.19702,0.57468
1.3780,-0.47436,0.20181,0.56403
1.3795,-0.47223,0.20874,0.55764
1.3810,-0.45732,0.20767,0.54858
1.3824,-0.45040,0.21353,0.54273
1.3908,-0.43122,0.22898,0.53740
1.3923,-0.41471,0.23803,0.52728
1.4008,-0.40725,0.24176,0.51450
1.4008,-0.39127,0.26520,0.50704
1.4026,-0.37583,0.26573,0.49798
1.4026,-0.35719,0.27159,0.49106
1.4026,-0.34440,0.29023,0.48041
1.4042,-0.32310,0.29982,0.47135
1.4072,-0.30765,0.30088,0.46336
1.4083,-0.28688,0.31793,0.45005
1.4164,-0.27569,0.32911,0.43673
1.4235,-0.25439,0.35468,0.42129
1.4235,-0.23628,0.34083,0.41862
1.4235,-0.22349,0.34722,0.39625
1.4264,-0.20752,0.35415,0.38986
1.4264,-0.19953,0.33817,0.36536
1.4264,-0.18514,0.35628,0.36110
1.4277,-0.17502,0.35894,0.34991
1.4363,-0.17769,0.35841,0.34405
1.4377,-0.16863,0.36693,0.32328
1.4377,-0.16490,0.36853,0.31902
1.4400,-0.16331,0.37705,0.30198
1.4407,-0.15958,0.38451,0.30198
1.4420,-0.15106,0.38877,0.28973
1.4441,-0.13614,0.42712,0.28014
1.4474,-0.13668,0.44416,0.27588
1.4625,-0.12389,0.48517,0.27215
1.4645,-0.11963,0.50701,0.26096
1.4645,-0.10259,0.53631,0.25084
1.4645,-0.09566,0.56507,0.23753
1.4645,-0.08341,0.60342,0.22901
1.4659,-0.07010,0.64177,0.22155
1.4675,-0.04613,0.68917,0.21196
1.4693,-0.03548,0.72113,0.19758
1.4784,-0.01417,0.76534,0.18480
1.4796,-0.00405,0.80422,0.16722
1.4797,0.01086,0.83778,0.15018
1.4811,0.02578,0.87613,0.13579
1.4824,0.03750,0.91874,0.12567
1.4838,0.05241,0.95282,0.10437
1.4906,0.05720,0.98265,0.08946
1.4923,0.06786,1.01141,0.06868
1.5010,0.07158,1.03911,0.05164
1.5011,0.08437,1.06361,0.03193
1.5023,0.08437,1.07054,0.01808
1.5023,0.08756,1.08705,0.00051
1.5023,0.08011,1.09823,-0.01334
1.5041,0.09342,1.11261,-0.03465
1.5057,0.08383,1.12114,-0.04956
